president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joseph R. Biden Jr.,Adults,9/6/2021,4/14/2021,4/20/2021,Morning Consult,B,15000,a,.09758282,0,53,38,51.501211,40.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74693,140740,4/22/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/15/2021,4/19/2021,Morning Consult,B,2200,a,.10018503,0,58,35,56.501211,37.28399,*,"",https://assets.morningconsult.com/wp-uploads/2021/04/22091334/210477_crosstabs_MC_WASHINGTON_Adults_Adults_v1_LM.pdf,74674,140668,4/20/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/15/2021,4/21/2021,Morning Consult,B,15000,a,.09393862,0,54,37,52.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74736,140863,4/29/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/16/2021,4/19/2021,Morning Consult,B,2200,a,.09644365,0,57,36,55.501211,38.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/04/30124505/210496_crosstabs_POLITICO_ADULTS_Adults_v1_SH.pdf,74677,140761,4/26/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/16/2021,4/22/2021,Morning Consult,B,15000,a,.09112699,0,54,37,52.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74737,140864,4/29/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/17/2021,4/20/2021,NBC News,B+,1000,a,1.273204,0,53,39,54.037663,38.210888,"","",https://www.documentcloud.org/documents/20690434-210098-nbc-news-april-poll-4-25-21-release,74703,140752,4/25/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/17/2021,4/20/2021,YouGov,B+,1500,a,.7218671,0,49,38,50.341733,37.554509,"","",https://docs.cdn.yougov.com/e89wuts0a9/econTabReport.pdf,74683,140707,4/21/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/17/2021,4/20/2021,American Research Group,C+,1100,a,1.1012644,0,59,35,57.434959,35.77438,"","",https://americanresearchgroup.com/economy/,74684,140729,4/21/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/19/2021,4/21/2021,Marist College,A,1809,a,2.3924341,0,54,44,55.045968,42.773975,"","",http://maristpoll.marist.edu/wp-content/uploads/2021/04/Marist-Poll_USA-NOS-and-Tables_202104221355.pdf#page=3,74722,140790,4/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/17/2021,4/23/2021,Morning Consult,B,15000,a,.08851966,0,54,37,52.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74738,140865,4/29/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/18/2021,4/21/2021,ABC News/The Washington Post,A+,1007,a,1.9896193,0,52.21,42.09,52.70782,41.300705,"","",https://www.washingtonpost.com/context/april-18-21-2021-washington-post-abc-news-poll/72d8dab8-8a54-4468-a964-b7326876814d/?itid=lk_inline_manual_2,74702,140751,4/25/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/18/2021,4/24/2021,Morning Consult,B,15000,a,.08571626,0,54,37,52.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74739,140866,4/29/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/20/2021,4/22/2021,Morning Consult,B,2200,a,.08800203,0,58,35,56.501211,37.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/04/22145124/2104104_crosstabs_MC_WASHINGTON_CHAUVIN_VERDICT_Adults_v1_LM.pdf,74694,140741,4/22/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/19/2021,4/25/2021,Morning Consult,B,15000,a,.08322022,0,54,36,52.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74740,140867,4/29/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/21/2021,4/22/2021,Ipsos,B-,1004,a,.32937902,0,54,39,52.599078,39.100237,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-04/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2004%2022%202021.pdf,74695,140742,4/22/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/21/2021,4/23/2021,YouGov,B+,1000,a,.44662779,0,51,44,52.341733,43.554509,"","",https://polsci.umass.edu/toplines-and-crosstabs-april-2021-bidens-first-100-days,74708,140771,4/26/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/19/2021,4/27/2021,Morning Consult,B,22000,a,.83013009,0,57,36,55.501211,38.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/07/26085513/2104130_crosstabs_MC_ENTERTAINMENT_MOVIE_THEATER_COMFORT_Adults_STACKED_v1_LM.pdf,75373,143773,7/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/20/2021,4/26/2021,Morning Consult,B,15000,a,.08085683,0,55,36,53.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74741,140868,4/29/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/21/2021,4/24/2021,YouGov,B+,2527,a,1.1073479,0,58,42,59.341733,41.554509,"","",https://drive.google.com/file/d/1pv_2HXp1J11BuQneMXzwc31AmfmIqKx9/view,74704,140754,4/25/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/21/2021,4/27/2021,Morning Consult,B,15000,a,.08224856,0,55,36,53.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74742,140869,4/29/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/23/2021,4/25/2021,Léger,"",1003,a,.70938355,0,51,39,51.097311,38.68849,"","",https://leger360.com/surveys/legers-north-american-tracker-april-27-2021/,74712,140779,4/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/21/2021,4/26/2021,CNN/SSRS,C,1004,a,.96676506,0,53,43,53.605204,41.989617,"","",http://cdn.cnn.com/cnn/2021/images/04/28/rel3bbiden100days.pdf,74726,140795,4/28/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/23/2021,4/25/2021,Research Co.,B-,1000,a,1.1700274,0,53,42,53.331379,41.190251,"","",https://researchco.ca/2021/04/27/healthcare-united-states/,74720,140787,4/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/22/2021,4/28/2021,Morning Consult,B,15000,a,.08346181,0,55,36,53.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74767,141933,5/6/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/25/2021,4/27/2021,YouGov,B+,1500,a,.66692459,0,51,39,52.341733,38.554509,"","",https://docs.cdn.yougov.com/40cminy7fl/econTabReport.pdf,74729,140814,4/28/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/23/2021,4/29/2021,Morning Consult,B,15000,a,.08469303,0,55,36,53.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74768,141934,5/6/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/24/2021,4/30/2021,Morning Consult,B,15000,a,.08596723,0,55,36,53.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74769,141935,5/6/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/27/2021,4/29/2021,YouGov,B+,1558,a,.72215444,0,54,37,55.341733,36.554509,"","",https://docs.cdn.yougov.com/zqtorzsjjh/yahoonews_20210430_tabs.pdf,74748,140895,5/1/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/25/2021,5/1/2021,Morning Consult,B,15000,a,.0868995,0,56,36,54.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74770,141936,5/6/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/27/2021,4/28/2021,Morning Consult,B,2200,a,.08921682,0,60,33,58.501211,35.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/04/29145301/2104131_crosstabs_MC_ENTERTAINMENT_AWARDS_SEASON_Adults_v1_SH.pdf,74744,140874,4/30/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/27/2021,4/28/2021,Ipsos,B-,1005,a,.5069359,0,55,38,53.599078,38.100237,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-04/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2004%2028%202021.pdf,74733,140856,4/28/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/28/2021,4/30/2021,IBD/TIPP,A+,1300,a,2.3897197,0,51,32,51.118673,35.326538,"","",https://www.investors.com/news/biden-approval-rating-dips-again-still-a-honeymoon-ibd-tipp-poll-may-2021/,74751,140899,5/3/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/26/2021,5/2/2021,Morning Consult,B,15000,a,.08815192,0,56,36,54.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74771,141937,5/6/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/27/2021,5/3/2021,Morning Consult,B,15000,a,.08926266,0,56,36,54.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74772,141938,5/6/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/29/2021,5/3/2021,AP-NORC,"",1842,a,1.9517765,0,63,36,59.40808,35.589001,"","",https://apnorc.org/projects/biden-continues-to-hold-on-to-high-approval-ratings/?utm_source=rss&utm_medium=rss&utm_campaign=biden-continues-to-hold-on-to-high-approval-ratings,74781,142073,5/10/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/29/2021,5/2/2021,Morning Consult,B,2200,a,.09279628,0,55,38,53.501211,40.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/05/06114602/2104152_crosstabs_MC_HEALTH_Adults_v1_NP.pdf,74775,141941,5/7/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/28/2021,5/4/2021,Morning Consult,B,15000,a,.09038599,0,56,36,54.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74773,141939,5/6/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/30/2021,5/2/2021,Morning Consult,B,2200,a,.09279628,0,53,39,51.501211,41.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/05/12110511/2104154_crosstabs_MC_HEALTH_VACCINE_INCENTIVE_Adults_v1_NP.pdf,74792,142310,5/13/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/1/2021,5/3/2021,Morning Consult,B,2200,a,.0951116,0,57,36,55.501211,38.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/05/06145311/2104159_crosstabs_ADWEEK_OLYMPICS_Adults_v1.pdf,74780,142072,5/10/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/30/2021,5/3/2021,Morning Consult,B,2200,a,.0951116,0,55,37,53.501211,39.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/05/21180312/2104156_crosstabs_MC_BRANDS_Adults_v1_NP-1.pdf,74753,142506,5/24/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/29/2021,5/5/2021,Morning Consult,B,15000,a,.09264117,0,56,36,54.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74793,142311,5/13/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,4/30/2021,5/6/2021,Morning Consult,B,15000,a,.09594485,0,56,36,54.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74794,142312,5/13/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/1/2021,5/4/2021,YouGov,B+,1500,a,.80814283,0,48,42,49.341733,41.554509,"","",https://docs.cdn.yougov.com/lftymxzxfl/econTabReport.pdf,74759,141730,5/5/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/1/2021,5/7/2021,Morning Consult,B,15000,a,.09933967,0,56,36,54.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74795,142313,5/13/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/4/2021,5/5/2021,Ipsos,B-,1005,a,.62542127,0,55,38,53.599078,38.100237,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2005%2005%202021.pdf,74761,141922,5/5/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/2/2021,5/8/2021,Morning Consult,B,15000,a,.09970841,0,55,36,53.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74796,142314,5/13/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/4/2021,5/6/2021,Morning Consult,B,2200,a,.1023673,0,56,38,54.501211,40.28399,"","",https://morningconsult.com/2021/05/24/social-media-travel-influencers/,74840,142505,5/24/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/3/2021,5/9/2021,Morning Consult,B,15000,a,.10047336,0,55,36,53.501211,38.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74797,142315,5/13/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/4/2021,5/7/2021,Marist College,A,1249,a,1.9408574,0,53,41,54.045968,39.773975,"","",http://maristpoll.marist.edu/wp-content/uploads/2021/05/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202105120816-2.pdf#page=3,74808,142347,5/17/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/4/2021,5/10/2021,Morning Consult,B,15000,a,.10119013,0,55,37,53.501211,39.28399,*,T,https://morningconsult.com/form/global-leader-approval/,74798,142316,5/13/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/6/2021,5/9/2021,Morning Consult,B,2200,a,.10433193,0,55,39,53.501211,41.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/05/18093706/210530_crosstabs_HOLLYWOOD_Adults_v1_AUTO.pdf,74813,142364,5/19/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/7/2021,5/9/2021,Morning Consult,B,2200,a,.10433193,0,55,39,53.501211,41.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/05/12160240/210541_crosstabs_MC_ENTERTAINMENT_Adults.pdf,74783,142309,5/13/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/5/2021,5/11/2021,Morning Consult,B,15000,a,.10162201,0,55,37,53.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74799,142317,5/13/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/7/2021,5/9/2021,Léger,"",1003,a,.63576903,0,52,38,52.097311,37.68849,"","",https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/05/Legers-North-American-Tracker-May-10th-2021.pdf,74784,142251,5/11/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/6/2021,5/12/2021,Morning Consult,B,15000,a,.10344326,0,55,37,53.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74821,142444,5/20/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/7/2021,5/13/2021,Morning Consult,B,15000,a,.10497481,0,54,37,52.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74822,142445,5/20/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/8/2021,5/11/2021,YouGov,B+,1500,a,.83991213,0,51,39,52.341733,38.554509,"","",https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf,74788,142274,5/12/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/8/2021,5/14/2021,Morning Consult,B,15000,a,.10622666,0,54,37,52.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74823,142446,5/20/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/3/2021,5/18/2021,Gallup,B+,1016,a,1.5359025,0,54,40,53.216568,38.69264,"","",https://news.gallup.com/poll/350129/biden-congress-approval-ratings-steady.aspx,74833,142463,5/21/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/11/2021,5/13/2021,YouGov,B+,1561,a,.88137759,0,49,40,50.341733,39.554509,"","",https://docs.cdn.yougov.com/lydd14trrl/20210513_yahoo_vaccine_tabs.pdf,74810,142354,5/17/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/11/2021,5/12/2021,Ipsos,B-,1005,a,.67390961,0,56,38,54.599078,38.100237,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/2021%20Reuters%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2005%2013%202021.pdf,74801,142329,5/13/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/9/2021,5/15/2021,Morning Consult,B,15000,a,.10751069,0,54,37,52.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74824,142447,5/20/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/10/2021,5/16/2021,Morning Consult,B,15000,a,.10744599,0,54,37,52.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74825,142448,5/20/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/11/2021,5/17/2021,Morning Consult,B,15000,a,.10678049,0,54,37,52.501211,39.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74826,142449,5/20/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/12/2021,5/15/2021,Morning Consult,B,2200,a,.10962797,0,56,38.5,54.501211,40.78399,*,"",https://morningconsult.com/2021/05/18/nba-fan-poll-play-in-tournament/,74815,142366,5/19/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/12/2021,5/18/2021,Morning Consult,B,15000,a,.10643681,0,54,38,52.501211,40.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74827,142450,5/20/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/14/2021,5/16/2021,Morning Consult,B,2200,a,.10927513,0,56,36,54.501211,38.28399,"","",https://morningconsult.com/2021/05/20/gas-prices-electric-vehicles-poll/,74820,142443,5/20/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/14/2021,5/17/2021,Morning Consult,B,2200,a,.10968778,0,56,38,54.501211,40.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/05/17165355/210578_crosstabs_MC_HEALTH_Adults_v1_SH-1.pdf,74814,142365,5/19/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/13/2021,5/19/2021,Morning Consult,B,15000,a,.10683875,0,54,38,52.501211,40.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74856,142613,5/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/15/2021,5/18/2021,YouGov,B+,1500,a,.87613972,0,51,41,52.341733,40.554509,"","",https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf,74817,142394,5/19/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/14/2021,5/20/2021,Morning Consult,B,15000,a,.10727691,0,54,38,52.501211,40.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74857,142614,5/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/17/2021,5/19/2021,Morning Consult,B,2200,a,.11058079,0,57,38,55.501211,40.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/06/21183910/210581_crosstabs_MC_FINANCE_ESGS_Adults_v1_LM.pdf,74984,142907,6/24/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/15/2021,5/21/2021,Morning Consult,B,15000,a,.10770856,0,54,38,52.501211,40.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74858,142615,5/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/16/2021,5/22/2021,Morning Consult,B,15000,a,.10888109,0,54,39,52.501211,41.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74859,142616,5/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/17/2021,5/20/2021,American Research Group,C+,1100,a,1.1012644,0,57,37,55.434959,37.77438,"","",https://americanresearchgroup.com/economy/,74837,142480,5/21/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/19/2021,5/20/2021,Ipsos,B-,1004,a,.67659771,0,56,39,54.599078,39.100237,"","",https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-survey-presidential-approval-tracker-05202021,74831,142458,5/21/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/17/2021,5/23/2021,Morning Consult,B,15000,a,.10938135,0,54,39,52.501211,41.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74860,142617,5/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/19/2021,5/22/2021,Morning Consult,B,2200,a,.11282207,0,56,38,54.501211,40.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/06/16171008/210591_crosstabs_MC_ENTERTAINMENT_AVOD_STREAMING_Adults_v1_NP.pdf,74962,142820,6/17/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/18/2021,5/24/2021,Morning Consult,B,15000,a,.10989163,0,54,39,52.501211,41.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74861,142618,5/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/18/2021,5/24/2021,Quinnipiac University,A-,1316,a,1.904153,0,49,41,51.166807,40.195609,"","",https://poll.qu.edu/poll-release?releaseid=3810,74854,142584,5/26/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/19/2021,5/25/2021,Morning Consult,B,15000,a,.11118221,0,54,38,52.501211,40.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74862,142619,5/27/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/21/2021,5/23/2021,Léger,"",1002,a,.62997849,0,51,38,51.097311,37.68849,"","",https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/05/Legers-North-American-Tracker-May-25th-2021_v2.pdf,74850,142550,5/26/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/21/2021,5/24/2021,Morning Consult,B,2200,a,.11535927,0,55,40,53.501211,42.28399,"","",https://assets.morningconsult.com/wp-uploads/2021/05/25072929/210595_crosstabs_POLITICO_Adults_v1_SH.pdf,74845,142516,5/25/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/21/2021,5/24/2021,Morning Consult,B,2200,a,.11535927,0,54,39,52.501211,41.28399,"","",https://morningconsult.com/2021/06/01/ad-supported-streaming-services/,74871,142651,6/1/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/20/2021,5/26/2021,Morning Consult,B,15000,a,.11236292,0,54,38,52.501211,40.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74880,142676,6/3/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/22/2021,5/25/2021,YouGov,B+,1500,a,.88749203,0,52,39,53.341733,38.554509,"","",https://docs.cdn.yougov.com/pxuc7wjg52/econTabReport.pdf,74851,142551,5/26/2021,09:56:18  6 Sep 2021
Joseph R. Biden Jr.,Adults,9/6/2021,5/21/2021,5/27/2021,Morning Consult,B,15000,a,.11509903,0,54,38,52.501211,40.28399,"",T,https://morningconsult.com/form/global-leader-approval/,74881,142677,6/3/2021,09:56:18  6 Sep 2021
